PROLIFIC_PID,question_num,ans,intuition,color,damage_lvl,question_type
62e43203458e5e99d0df3067,Q321,no penalty,unint,blues,8642,penalty
62e43203458e5e99d0df3067,Q322,Moderately Praiseworthy,unint,blues,8642,praiseworthy
62e43203458e5e99d0df3067,Q245,30,unint,blues,6211,allocation
62e43203458e5e99d0df3067,Q206,2% penalty,unint,blues,6211,penalty
62e43203458e5e99d0df3067,Q9...103,A Little Blameworthy,unint,blues,6211,praiseworthy
62e43203458e5e99d0df3067,Q300,50,unint,blues,4321,allocation
62e43203458e5e99d0df3067,Q301,2% penalty,unint,blues,4321,penalty
62e43203458e5e99d0df3067,Q302,A Little Blameworthy,unint,blues,4321,praiseworthy
62e43203458e5e99d0df3067,Q371_1,9,unint,blues,8642,acc_prova
62e43203458e5e99d0df3067,Q371_4,5.5,unint,blues,8642,acc_provb
62e43203458e5e99d0df3067,Q371_5,4,unint,blues,8642,acc_provc
62e43203458e5e99d0df3067,Q371_6,1,unint,blues,8642,acc_provd
62e43203458e5e99d0df3067,Q372_1,8,unint,blues,6211,acc_prova
62e43203458e5e99d0df3067,Q372_4,3,unint,blues,6211,acc_provb
62e43203458e5e99d0df3067,Q372_5,1,unint,blues,6211,acc_provc
62e43203458e5e99d0df3067,Q372_6,1,unint,blues,6211,acc_provd
62e43203458e5e99d0df3067,Q373_1,5,unint,blues,4321,acc_prova
62e43203458e5e99d0df3067,Q373_4,3,unint,blues,4321,acc_provb
62e43203458e5e99d0df3067,Q373_5,2,unint,blues,4321,acc_provc
62e43203458e5e99d0df3067,Q373_6,0,unint,blues,4321,acc_provd
66cee9fa0061a677d1b1f385,Q320,75,unint,blues,8642,allocation
66cee9fa0061a677d1b1f385,Q321,no penalty,unint,blues,8642,penalty
66cee9fa0061a677d1b1f385,Q322,Moderately Praiseworthy,unint,blues,8642,praiseworthy
66cee9fa0061a677d1b1f385,Q245,30,unint,blues,6211,allocation
66cee9fa0061a677d1b1f385,Q206,no penalty,unint,blues,6211,penalty
66cee9fa0061a677d1b1f385,Q9...103,Neither,unint,blues,6211,praiseworthy
66cee9fa0061a677d1b1f385,Q300,50,unint,blues,4321,allocation
66cee9fa0061a677d1b1f385,Q301,2% penalty,unint,blues,4321,penalty
66cee9fa0061a677d1b1f385,Q302,A Little Blameworthy,unint,blues,4321,praiseworthy
66cee9fa0061a677d1b1f385,Q371_1,10,unint,blues,8642,acc_prova
66cee9fa0061a677d1b1f385,Q371_4,7,unint,blues,8642,acc_provb
66cee9fa0061a677d1b1f385,Q371_5,2.5,unint,blues,8642,acc_provc
66cee9fa0061a677d1b1f385,Q371_6,0,unint,blues,8642,acc_provd
66cee9fa0061a677d1b1f385,Q372_1,10,unint,blues,6211,acc_prova
66cee9fa0061a677d1b1f385,Q372_4,2.5,unint,blues,6211,acc_provb
66cee9fa0061a677d1b1f385,Q372_5,0,unint,blues,6211,acc_provc
66cee9fa0061a677d1b1f385,Q372_6,0,unint,blues,6211,acc_provd
66cee9fa0061a677d1b1f385,Q373_1,6,unint,blues,4321,acc_prova
66cee9fa0061a677d1b1f385,Q373_4,4.5,unint,blues,4321,acc_provb
66cee9fa0061a677d1b1f385,Q373_5,2,unint,blues,4321,acc_provc
66cee9fa0061a677d1b1f385,Q373_6,0,unint,blues,4321,acc_provd
5ebb0e64e65c330d5fb252c2,Q246,20,int,blues,8642,allocation
5ebb0e64e65c330d5fb252c2,Q215,2% penalty,int,blues,8642,penalty
5ebb0e64e65c330d5fb252c2,Q9...129,Moderately Blameworthy,int,blues,8642,praiseworthy
5ebb0e64e65c330d5fb252c2,Q305,40,int,blues,6211,allocation
5ebb0e64e65c330d5fb252c2,Q306,4% penalty,int,blues,6211,penalty
5ebb0e64e65c330d5fb252c2,Q307,Moderately Blameworthy,int,blues,6211,praiseworthy
5ebb0e64e65c330d5fb252c2,Q325,50,int,blues,4321,allocation
5ebb0e64e65c330d5fb252c2,Q326,2% penalty,int,blues,4321,penalty
5ebb0e64e65c330d5fb252c2,Q327,Neither,int,blues,4321,praiseworthy
5ebb0e64e65c330d5fb252c2,Q370_1,5,int,blues,8642,acc_prova
5ebb0e64e65c330d5fb252c2,Q370_4,3,int,blues,8642,acc_provb
5ebb0e64e65c330d5fb252c2,Q370_5,2,int,blues,8642,acc_provc
5ebb0e64e65c330d5fb252c2,Q370_6,1,int,blues,8642,acc_provd
5ebb0e64e65c330d5fb252c2,Q380_1,8,int,blues,6211,acc_prova
5ebb0e64e65c330d5fb252c2,Q380_4,5,int,blues,6211,acc_provb
5ebb0e64e65c330d5fb252c2,Q380_5,4,int,blues,6211,acc_provc
5ebb0e64e65c330d5fb252c2,Q380_6,2,int,blues,6211,acc_provd
5ebb0e64e65c330d5fb252c2,Q381_1,5,int,blues,4321,acc_prova
5ebb0e64e65c330d5fb252c2,Q381_4,3,int,blues,4321,acc_provb
5ebb0e64e65c330d5fb252c2,Q381_5,2,int,blues,4321,acc_provc
5ebb0e64e65c330d5fb252c2,Q381_6,2,int,blues,4321,acc_provd
6646448ac83b162ea65a4fff,Q244,20,int,rocket,8642,allocation
6646448ac83b162ea65a4fff,Q160,no penalty,int,rocket,8642,penalty
6646448ac83b162ea65a4fff,Q9...63,A Little Praiseworthy,int,rocket,8642,praiseworthy
6646448ac83b162ea65a4fff,Q315,30,int,rocket,6211,allocation
6646448ac83b162ea65a4fff,Q316,no penalty,int,rocket,6211,penalty
6646448ac83b162ea65a4fff,Q317,A Little Praiseworthy,int,rocket,6211,praiseworthy
6646448ac83b162ea65a4fff,Q290,50,int,rocket,4321,allocation
6646448ac83b162ea65a4fff,Q291,no penalty,int,rocket,4321,penalty
6646448ac83b162ea65a4fff,Q292,Moderately Praiseworthy,int,rocket,4321,praiseworthy
6646448ac83b162ea65a4fff,Q374_1,10,int,rocket,8642,acc_prova
6646448ac83b162ea65a4fff,Q374_4,6.5,int,rocket,8642,acc_provb
6646448ac83b162ea65a4fff,Q374_5,3.75,int,rocket,8642,acc_provc
6646448ac83b162ea65a4fff,Q374_6,0,int,rocket,8642,acc_provd
6646448ac83b162ea65a4fff,Q375_1,6,int,rocket,6211,acc_prova
6646448ac83b162ea65a4fff,Q375_4,1.5,int,rocket,6211,acc_provb
6646448ac83b162ea65a4fff,Q375_5,0,int,rocket,6211,acc_provc
6646448ac83b162ea65a4fff,Q375_6,0,int,rocket,6211,acc_provd
6646448ac83b162ea65a4fff,Q376_1,4.5,int,rocket,4321,acc_prova
6646448ac83b162ea65a4fff,Q376_4,3,int,rocket,4321,acc_provb
6646448ac83b162ea65a4fff,Q376_5,2.25,int,rocket,4321,acc_provc
6646448ac83b162ea65a4fff,Q376_6,0,int,rocket,4321,acc_provd
67f6a2537337afebfc386a72,Q241,60,unint,rocket,8642,allocation
67f6a2537337afebfc386a72,Q233,5% penalty,unint,rocket,8642,penalty
67f6a2537337afebfc386a72,Q213,Very Blameworthy,unint,rocket,8642,praiseworthy
67f6a2537337afebfc386a72,Q310,60,unint,rocket,6211,allocation
67f6a2537337afebfc386a72,Q311,5% penalty,unint,rocket,6211,penalty
67f6a2537337afebfc386a72,Q312,Very Blameworthy,unint,rocket,6211,praiseworthy
67f6a2537337afebfc386a72,Q295,40,unint,rocket,4321,allocation
67f6a2537337afebfc386a72,Q296,3% penalty,unint,rocket,4321,penalty
67f6a2537337afebfc386a72,Q297,Moderately Blameworthy,unint,rocket,4321,praiseworthy
67f6a2537337afebfc386a72,Q377_1,9,unint,rocket,8642,acc_prova
67f6a2537337afebfc386a72,Q377_4,5,unint,rocket,8642,acc_provb
67f6a2537337afebfc386a72,Q377_5,3,unint,rocket,8642,acc_provc
67f6a2537337afebfc386a72,Q377_6,1,unint,rocket,8642,acc_provd
67f6a2537337afebfc386a72,Q378_1,8,unint,rocket,6211,acc_prova
67f6a2537337afebfc386a72,Q378_4,3,unint,rocket,6211,acc_provb
67f6a2537337afebfc386a72,Q378_5,1,unint,rocket,6211,acc_provc
67f6a2537337afebfc386a72,Q378_6,0,unint,rocket,6211,acc_provd
67f6a2537337afebfc386a72,Q379_1,6,unint,rocket,4321,acc_prova
67f6a2537337afebfc386a72,Q379_4,4,unint,rocket,4321,acc_provb
67f6a2537337afebfc386a72,Q379_5,2,unint,rocket,4321,acc_provc
67f6a2537337afebfc386a72,Q379_6,0,unint,rocket,4321,acc_provd
67f8c9644507f76b22654217,Q241,50,unint,rocket,8642,allocation
67f8c9644507f76b22654217,Q233,5% penalty,unint,rocket,8642,penalty
67f8c9644507f76b22654217,Q213,A Little Blameworthy,unint,rocket,8642,praiseworthy
67f8c9644507f76b22654217,Q310,80,unint,rocket,6211,allocation
67f8c9644507f76b22654217,Q311,2% penalty,unint,rocket,6211,penalty
67f8c9644507f76b22654217,Q312,Moderately Praiseworthy,unint,rocket,6211,praiseworthy
67f8c9644507f76b22654217,Q295,70,unint,rocket,4321,allocation
67f8c9644507f76b22654217,Q296,5% penalty,unint,rocket,4321,penalty
67f8c9644507f76b22654217,Q297,A Little Praiseworthy,unint,rocket,4321,praiseworthy
67f8c9644507f76b22654217,Q377_1,10,unint,rocket,8642,acc_prova
67f8c9644507f76b22654217,Q377_4,7,unint,rocket,8642,acc_provb
67f8c9644507f76b22654217,Q377_5,3,unint,rocket,8642,acc_provc
67f8c9644507f76b22654217,Q377_6,0.5,unint,rocket,8642,acc_provd
67f8c9644507f76b22654217,Q378_1,10,unint,rocket,6211,acc_prova
67f8c9644507f76b22654217,Q378_4,2.5,unint,rocket,6211,acc_provb
67f8c9644507f76b22654217,Q378_5,"0,5",unint,rocket,6211,acc_provc
67f8c9644507f76b22654217,Q378_6,0,unint,rocket,6211,acc_provd
67f8c9644507f76b22654217,Q379_1,10,unint,rocket,4321,acc_prova
67f8c9644507f76b22654217,Q379_4,6,unint,rocket,4321,acc_provb
67f8c9644507f76b22654217,Q379_5,4,unint,rocket,4321,acc_provc
67f8c9644507f76b22654217,Q379_6,1,unint,rocket,4321,acc_provd
63d15407ce785edec3ee00c6,Q246,40,int,blues,8642,allocation
63d15407ce785edec3ee00c6,Q215,no penalty,int,blues,8642,penalty
63d15407ce785edec3ee00c6,Q9...129,Very Praiseworthy,int,blues,8642,praiseworthy
63d15407ce785edec3ee00c6,Q305,50,int,blues,6211,allocation
63d15407ce785edec3ee00c6,Q306,no penalty,int,blues,6211,penalty
63d15407ce785edec3ee00c6,Q307,Very Praiseworthy,int,blues,6211,praiseworthy
63d15407ce785edec3ee00c6,Q325,60,int,blues,4321,allocation
63d15407ce785edec3ee00c6,Q326,no penalty,int,blues,4321,penalty
63d15407ce785edec3ee00c6,Q327,Very Praiseworthy,int,blues,4321,praiseworthy
63d15407ce785edec3ee00c6,Q370_1,5.0,int,blues,8642,acc_prova
63d15407ce785edec3ee00c6,Q370_4,4.5,int,blues,8642,acc_provb
63d15407ce785edec3ee00c6,Q370_5,3.0,int,blues,8642,acc_provc
63d15407ce785edec3ee00c6,Q370_6,2.0,int,blues,8642,acc_provd
63d15407ce785edec3ee00c6,Q380_1,10.0,int,blues,6211,acc_prova
63d15407ce785edec3ee00c6,Q380_4,5.5,int,blues,6211,acc_provb
63d15407ce785edec3ee00c6,Q380_5,4.0,int,blues,6211,acc_provc
63d15407ce785edec3ee00c6,Q380_6,2.0,int,blues,6211,acc_provd
63d15407ce785edec3ee00c6,Q381_1,6.0,int,blues,4321,acc_prova
63d15407ce785edec3ee00c6,Q381_4,3.0,int,blues,4321,acc_provb
63d15407ce785edec3ee00c6,Q381_5,2.0,int,blues,4321,acc_provc
63d15407ce785edec3ee00c6,Q381_6,2.0,int,blues,4321,acc_provd
669e8c12c7432537396116ad,Q241,65,unint,rocket,8642,allocation
669e8c12c7432537396116ad,Q233,2% penalty,unint,rocket,8642,penalty
669e8c12c7432537396116ad,Q213,Moderately Praiseworthy,unint,rocket,8642,praiseworthy
669e8c12c7432537396116ad,Q310,80,unint,rocket,6211,allocation
669e8c12c7432537396116ad,Q311,1% penalty,unint,rocket,6211,penalty
669e8c12c7432537396116ad,Q312,Moderately Praiseworthy,unint,rocket,6211,praiseworthy
669e8c12c7432537396116ad,Q295,45,unint,rocket,4321,allocation
669e8c12c7432537396116ad,Q296,5% penalty,unint,rocket,4321,penalty
669e8c12c7432537396116ad,Q297,Moderately Blameworthy,unint,rocket,4321,praiseworthy
669e8c12c7432537396116ad,Q377_1,10,unint,rocket,8642,acc_prova
669e8c12c7432537396116ad,Q377_4,5,unint,rocket,8642,acc_provb
669e8c12c7432537396116ad,Q377_5,3,unint,rocket,8642,acc_provc
669e8c12c7432537396116ad,Q377_6,0,unint,rocket,8642,acc_provd
669e8c12c7432537396116ad,Q378_1,7,unint,rocket,6211,acc_prova
669e8c12c7432537396116ad,Q378_4,1,unint,rocket,6211,acc_provb
669e8c12c7432537396116ad,Q378_5,0,unint,rocket,6211,acc_provc
669e8c12c7432537396116ad,Q378_6,0,unint,rocket,6211,acc_provd
669e8c12c7432537396116ad,Q379_1,5,unint,rocket,4321,acc_prova
669e8c12c7432537396116ad,Q379_4,3,unint,rocket,4321,acc_provb
669e8c12c7432537396116ad,Q379_5,2,unint,rocket,4321,acc_provc
669e8c12c7432537396116ad,Q379_6,0,unint,rocket,4321,acc_provd
61087e4fc006ee7d6be38641,Q246,25,int,blues,8642,allocation
61087e4fc006ee7d6be38641,Q215,3% penalty,int,blues,8642,penalty
61087e4fc006ee7d6be38641,Q9...129,A Little Blameworthy,int,blues,8642,praiseworthy
61087e4fc006ee7d6be38641,Q305,30,int,blues,6211,allocation
61087e4fc006ee7d6be38641,Q306,3% penalty,int,blues,6211,penalty
61087e4fc006ee7d6be38641,Q307,A Little Blameworthy,int,blues,6211,praiseworthy
61087e4fc006ee7d6be38641,Q325,50,int,blues,4321,allocation
61087e4fc006ee7d6be38641,Q326,no penalty,int,blues,4321,penalty
61087e4fc006ee7d6be38641,Q327,Moderately Praiseworthy,int,blues,4321,praiseworthy
61087e4fc006ee7d6be38641,Q370_1,5,int,blues,8642,acc_prova
61087e4fc006ee7d6be38641,Q370_4,4,int,blues,8642,acc_provb
61087e4fc006ee7d6be38641,Q370_5,3,int,blues,8642,acc_provc
61087e4fc006ee7d6be38641,Q370_6,2,int,blues,8642,acc_provd
61087e4fc006ee7d6be38641,Q380_1,8,int,blues,6211,acc_prova
61087e4fc006ee7d6be38641,Q380_4,6,int,blues,6211,acc_provb
61087e4fc006ee7d6be38641,Q380_5,4,int,blues,6211,acc_provc
61087e4fc006ee7d6be38641,Q380_6,2,int,blues,6211,acc_provd
61087e4fc006ee7d6be38641,Q381_1,6,int,blues,4321,acc_prova
61087e4fc006ee7d6be38641,Q381_4,2,int,blues,4321,acc_provb
61087e4fc006ee7d6be38641,Q381_5,1,int,blues,4321,acc_provc
61087e4fc006ee7d6be38641,Q381_6,1,int,blues,4321,acc_provd
56c37c4095cf7f000b956ac2,Q246,35,int,blues,8642,allocation
56c37c4095cf7f000b956ac2,Q215,5% penalty,int,blues,8642,penalty
56c37c4095cf7f000b956ac2,Q9...129,Moderately Blameworthy,int,blues,8642,praiseworthy
56c37c4095cf7f000b956ac2,Q305,40,int,blues,6211,allocation
56c37c4095cf7f000b956ac2,Q306,5% penalty,int,blues,6211,penalty
56c37c4095cf7f000b956ac2,Q307,Very Blameworthy,int,blues,6211,praiseworthy
56c37c4095cf7f000b956ac2,Q325,40,int,blues,4321,allocation
56c37c4095cf7f000b956ac2,Q326,no penalty,int,blues,4321,penalty
56c37c4095cf7f000b956ac2,Q327,Very Praiseworthy,int,blues,4321,praiseworthy
56c37c4095cf7f000b956ac2,Q370_1,5,int,blues,8642,acc_prova
56c37c4095cf7f000b956ac2,Q370_4,5,int,blues,8642,acc_provb
56c37c4095cf7f000b956ac2,Q370_5,4,int,blues,8642,acc_provc
56c37c4095cf7f000b956ac2,Q370_6,1,int,blues,8642,acc_provd
56c37c4095cf7f000b956ac2,Q380_1,10,int,blues,6211,acc_prova
56c37c4095cf7f000b956ac2,Q380_4,7,int,blues,6211,acc_provb
56c37c4095cf7f000b956ac2,Q380_5,4,int,blues,6211,acc_provc
56c37c4095cf7f000b956ac2,Q380_6,1,int,blues,6211,acc_provd
56c37c4095cf7f000b956ac2,Q381_1,6.5,int,blues,4321,acc_prova
56c37c4095cf7f000b956ac2,Q381_4,4.5,int,blues,4321,acc_provb
56c37c4095cf7f000b956ac2,Q381_5,1.5,int,blues,4321,acc_provc
56c37c4095cf7f000b956ac2,Q381_6,1.5,int,blues,4321,acc_provd
66dc7b9bc23d2a7f0d0a34a1,Q241,60,unint,rocket,8642,allocation
66dc7b9bc23d2a7f0d0a34a1,Q233,no penalty,unint,rocket,8642,penalty
66dc7b9bc23d2a7f0d0a34a1,Q213,Very Praiseworthy,unint,rocket,8642,praiseworthy
66dc7b9bc23d2a7f0d0a34a1,Q310,90,unint,rocket,6211,allocation
66dc7b9bc23d2a7f0d0a34a1,Q311,no penalty,unint,rocket,6211,penalty
66dc7b9bc23d2a7f0d0a34a1,Q312,Very Praiseworthy,unint,rocket,6211,praiseworthy
66dc7b9bc23d2a7f0d0a34a1,Q295,50,unint,rocket,4321,allocation
66dc7b9bc23d2a7f0d0a34a1,Q296,2% penalty,unint,rocket,4321,penalty
66dc7b9bc23d2a7f0d0a34a1,Q297,Moderately Blameworthy,unint,rocket,4321,praiseworthy
66dc7b9bc23d2a7f0d0a34a1,Q377_1,9,unint,rocket,8642,acc_prova
66dc7b9bc23d2a7f0d0a34a1,Q377_4,6,unint,rocket,8642,acc_provb
66dc7b9bc23d2a7f0d0a34a1,Q377_5,2,unint,rocket,8642,acc_provc
66dc7b9bc23d2a7f0d0a34a1,Q377_6,1,unint,rocket,8642,acc_provd
66dc7b9bc23d2a7f0d0a34a1,Q378_1,6,unint,rocket,6211,acc_prova
66dc7b9bc23d2a7f0d0a34a1,Q378_4,2,unint,rocket,6211,acc_provb
66dc7b9bc23d2a7f0d0a34a1,Q378_5,1,unint,rocket,6211,acc_provc
66dc7b9bc23d2a7f0d0a34a1,Q378_6,1,unint,rocket,6211,acc_provd
66dc7b9bc23d2a7f0d0a34a1,Q379_1,5,unint,rocket,4321,acc_prova
66dc7b9bc23d2a7f0d0a34a1,Q379_4,4,unint,rocket,4321,acc_provb
66dc7b9bc23d2a7f0d0a34a1,Q379_5,3,unint,rocket,4321,acc_provc
66dc7b9bc23d2a7f0d0a34a1,Q379_6,1,unint,rocket,4321,acc_provd
67f6abb10e2a554cb388b123,Q320,90,unint,blues,8642,allocation
67f6abb10e2a554cb388b123,Q321,3% penalty,unint,blues,8642,penalty
67f6abb10e2a554cb388b123,Q322,Moderately Praiseworthy,unint,blues,8642,praiseworthy
67f6abb10e2a554cb388b123,Q245,50,unint,blues,6211,allocation
67f6abb10e2a554cb388b123,Q206,5% penalty,unint,blues,6211,penalty
67f6abb10e2a554cb388b123,Q9...103,Very Blameworthy,unint,blues,6211,praiseworthy
67f6abb10e2a554cb388b123,Q300,80,unint,blues,4321,allocation
67f6abb10e2a554cb388b123,Q301,5% penalty,unint,blues,4321,penalty
67f6abb10e2a554cb388b123,Q302,A Little Praiseworthy,unint,blues,4321,praiseworthy
67f6abb10e2a554cb388b123,Q371_1,9,unint,blues,8642,acc_prova
67f6abb10e2a554cb388b123,Q371_4,7,unint,blues,8642,acc_provb
67f6abb10e2a554cb388b123,Q371_5,4,unint,blues,8642,acc_provc
67f6abb10e2a554cb388b123,Q371_6,2,unint,blues,8642,acc_provd
67f6abb10e2a554cb388b123,Q372_1,9,unint,blues,6211,acc_prova
67f6abb10e2a554cb388b123,Q372_4,7,unint,blues,6211,acc_provb
67f6abb10e2a554cb388b123,Q372_5,3,unint,blues,6211,acc_provc
67f6abb10e2a554cb388b123,Q372_6,2,unint,blues,6211,acc_provd
67f6abb10e2a554cb388b123,Q373_1,10,unint,blues,4321,acc_prova
67f6abb10e2a554cb388b123,Q373_4,8,unint,blues,4321,acc_provb
67f6abb10e2a554cb388b123,Q373_5,6,unint,blues,4321,acc_provc
67f6abb10e2a554cb388b123,Q373_6,3,unint,blues,4321,acc_provd
67aac1ce4816b10dc38706c0,Q244,0,int,rocket,8642,allocation
67aac1ce4816b10dc38706c0,Q160,5% penalty,int,rocket,8642,penalty
67aac1ce4816b10dc38706c0,Q9...63,Moderately Blameworthy,int,rocket,8642,praiseworthy
67aac1ce4816b10dc38706c0,Q315,90,int,rocket,6211,allocation
67aac1ce4816b10dc38706c0,Q316,no penalty,int,rocket,6211,penalty
67aac1ce4816b10dc38706c0,Q317,Very Praiseworthy,int,rocket,6211,praiseworthy
67aac1ce4816b10dc38706c0,Q290,55,int,rocket,4321,allocation
67aac1ce4816b10dc38706c0,Q291,no penalty,int,rocket,4321,penalty
67aac1ce4816b10dc38706c0,Q292,Very Praiseworthy,int,rocket,4321,praiseworthy
67aac1ce4816b10dc38706c0,Q374_1,10,int,rocket,8642,acc_prova
67aac1ce4816b10dc38706c0,Q374_4,6,int,rocket,8642,acc_provb
67aac1ce4816b10dc38706c0,Q374_5,3.5,int,rocket,8642,acc_provc
67aac1ce4816b10dc38706c0,Q374_6,1,int,rocket,8642,acc_provd
67aac1ce4816b10dc38706c0,Q375_1,6,int,rocket,6211,acc_prova
67aac1ce4816b10dc38706c0,Q375_4,2,int,rocket,6211,acc_provb
67aac1ce4816b10dc38706c0,Q375_5,1,int,rocket,6211,acc_provc
67aac1ce4816b10dc38706c0,Q375_6,1,int,rocket,6211,acc_provd
67aac1ce4816b10dc38706c0,Q376_1,5,int,rocket,4321,acc_prova
67aac1ce4816b10dc38706c0,Q376_4,3.5,int,rocket,4321,acc_provb
67aac1ce4816b10dc38706c0,Q376_5,2.5,int,rocket,4321,acc_provc
67aac1ce4816b10dc38706c0,Q376_6,1,int,rocket,4321,acc_provd
5e52d0122f5f952f2a7b6b28,Q320,85,unint,blues,8642,allocation
5e52d0122f5f952f2a7b6b28,Q321,no penalty,unint,blues,8642,penalty
5e52d0122f5f952f2a7b6b28,Q322,Moderately Praiseworthy,unint,blues,8642,praiseworthy
5e52d0122f5f952f2a7b6b28,Q245,55,unint,blues,6211,allocation
5e52d0122f5f952f2a7b6b28,Q206,2% penalty,unint,blues,6211,penalty
5e52d0122f5f952f2a7b6b28,Q9...103,A Little Blameworthy,unint,blues,6211,praiseworthy
5e52d0122f5f952f2a7b6b28,Q300,70,unint,blues,4321,allocation
5e52d0122f5f952f2a7b6b28,Q301,5% penalty,unint,blues,4321,penalty
5e52d0122f5f952f2a7b6b28,Q302,A Little Blameworthy,unint,blues,4321,praiseworthy
5e52d0122f5f952f2a7b6b28,Q371_1,10,unint,blues,8642,acc_prova
5e52d0122f5f952f2a7b6b28,Q371_4,7.5,unint,blues,8642,acc_provb
5e52d0122f5f952f2a7b6b28,Q371_5,2.5,unint,blues,8642,acc_provc
5e52d0122f5f952f2a7b6b28,Q371_6,0,unint,blues,8642,acc_provd
5e52d0122f5f952f2a7b6b28,Q372_1,7.5,unint,blues,6211,acc_prova
5e52d0122f5f952f2a7b6b28,Q372_4,4,unint,blues,6211,acc_provb
5e52d0122f5f952f2a7b6b28,Q372_5,0,unint,blues,6211,acc_provc
5e52d0122f5f952f2a7b6b28,Q372_6,0,unint,blues,6211,acc_provd
5e52d0122f5f952f2a7b6b28,Q373_1,5.5,unint,blues,4321,acc_prova
5e52d0122f5f952f2a7b6b28,Q373_4,3,unint,blues,4321,acc_provb
5e52d0122f5f952f2a7b6b28,Q373_5,3,unint,blues,4321,acc_provc
5e52d0122f5f952f2a7b6b28,Q373_6,0,unint,blues,4321,acc_provd
677ec956e03df5ef934f39b0,Q244,50,int,rocket,8642,allocation
677ec956e03df5ef934f39b0,Q160,5% penalty,int,rocket,8642,penalty
677ec956e03df5ef934f39b0,Q9...63,Moderately Blameworthy,int,rocket,8642,praiseworthy
677ec956e03df5ef934f39b0,Q315,75,int,rocket,6211,allocation
677ec956e03df5ef934f39b0,Q316,no penalty,int,rocket,6211,penalty
677ec956e03df5ef934f39b0,Q317,Neither,int,rocket,6211,praiseworthy
677ec956e03df5ef934f39b0,Q290,50,int,rocket,4321,allocation
677ec956e03df5ef934f39b0,Q291,5% penalty,int,rocket,4321,penalty
677ec956e03df5ef934f39b0,Q292,Very Blameworthy,int,rocket,4321,praiseworthy
677ec956e03df5ef934f39b0,Q374_1,10,int,rocket,8642,acc_prova
677ec956e03df5ef934f39b0,Q374_4,5,int,rocket,8642,acc_provb
677ec956e03df5ef934f39b0,Q374_5,2,int,rocket,8642,acc_provc
677ec956e03df5ef934f39b0,Q374_6,0,int,rocket,8642,acc_provd
677ec956e03df5ef934f39b0,Q375_1,6,int,rocket,6211,acc_prova
677ec956e03df5ef934f39b0,Q375_4,2,int,rocket,6211,acc_provb
677ec956e03df5ef934f39b0,Q375_5,0,int,rocket,6211,acc_provc
677ec956e03df5ef934f39b0,Q375_6,0,int,rocket,6211,acc_provd
677ec956e03df5ef934f39b0,Q376_1,5,int,rocket,4321,acc_prova
677ec956e03df5ef934f39b0,Q376_4,3,int,rocket,4321,acc_provb
677ec956e03df5ef934f39b0,Q376_5,2,int,rocket,4321,acc_provc
677ec956e03df5ef934f39b0,Q376_6,0,int,rocket,4321,acc_provd
67e4ef411a1ca66459a92e9f,Q244,2.5,int,rocket,8642,allocation
67e4ef411a1ca66459a92e9f,Q160,1% penalty,int,rocket,8642,penalty
67e4ef411a1ca66459a92e9f,Q9...63,Neither,int,rocket,8642,praiseworthy
67e4ef411a1ca66459a92e9f,Q315,5,int,rocket,6211,allocation
67e4ef411a1ca66459a92e9f,Q316,no penalty,int,rocket,6211,penalty
67e4ef411a1ca66459a92e9f,Q317,Very Praiseworthy,int,rocket,6211,praiseworthy
67e4ef411a1ca66459a92e9f,Q290,10,int,rocket,4321,allocation
67e4ef411a1ca66459a92e9f,Q291,5% penalty,int,rocket,4321,penalty
67e4ef411a1ca66459a92e9f,Q292,Very Blameworthy,int,rocket,4321,praiseworthy
67e4ef411a1ca66459a92e9f,Q374_1,10,int,rocket,8642,acc_prova
67e4ef411a1ca66459a92e9f,Q374_4,5,int,rocket,8642,acc_provb
67e4ef411a1ca66459a92e9f,Q374_5,2.5,int,rocket,8642,acc_provc
67e4ef411a1ca66459a92e9f,Q374_6,0,int,rocket,8642,acc_provd
67e4ef411a1ca66459a92e9f,Q375_1,7.5,int,rocket,6211,acc_prova
67e4ef411a1ca66459a92e9f,Q375_4,2.5,int,rocket,6211,acc_provb
67e4ef411a1ca66459a92e9f,Q375_5,0,int,rocket,6211,acc_provc
67e4ef411a1ca66459a92e9f,Q375_6,0,int,rocket,6211,acc_provd
67e4ef411a1ca66459a92e9f,Q376_1,5,int,rocket,4321,acc_prova
67e4ef411a1ca66459a92e9f,Q376_4,2.5,int,rocket,4321,acc_provb
67e4ef411a1ca66459a92e9f,Q376_5,2.5,int,rocket,4321,acc_provc
67e4ef411a1ca66459a92e9f,Q376_6,0,int,rocket,4321,acc_provd
67f6a1dc69bc4417e5229bf2,Q320,7.5,unint,blues,8642,allocation
67f6a1dc69bc4417e5229bf2,Q321,5% penalty,unint,blues,8642,penalty
67f6a1dc69bc4417e5229bf2,Q322,A Little Blameworthy,unint,blues,8642,praiseworthy
67f6a1dc69bc4417e5229bf2,Q245,10,unint,blues,6211,allocation
67f6a1dc69bc4417e5229bf2,Q206,5% penalty,unint,blues,6211,penalty
67f6a1dc69bc4417e5229bf2,Q9...103,Moderately Praiseworthy,unint,blues,6211,praiseworthy
67f6a1dc69bc4417e5229bf2,Q300,5,unint,blues,4321,allocation
67f6a1dc69bc4417e5229bf2,Q301,5% penalty,unint,blues,4321,penalty
67f6a1dc69bc4417e5229bf2,Q302,Moderately Blameworthy,unint,blues,4321,praiseworthy
