StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q189,Q191,Q190,Q209_First Click,Q209_Last Click,Q209_Page Submit,Q209_Click Count,Q241,Q233,Q213,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,Q242,Q213,Q201,Q202_First Click,Q202_Last Click,Q202_Page Submit,Q202_Click Count,Q263,Q216,Q206,Q133_First Click,Q133_Last Click,Q133_Page Submit,Q133_Click Count,Q244,Q160,Q9,Q134_First Click,Q134_Last Click,Q134_Page Submit,Q134_Click Count,Q245,Q206,Q9,Q135_First Click,Q135_Last Click,Q135_Page Submit,Q135_Click Count,Q246,Q215,Q9,Q136_First Click,Q136_Last Click,Q136_Page Submit,Q136_Click Count,Q247,Q212,Q9,Q137_First Click,Q137_Last Click,Q137_Page Submit,Q137_Click Count,Q248,Q218,Q9,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q249,Q219,Q9,Q139_First Click,Q139_Last Click,Q139_Page Submit,Q139_Click Count,Q250,Q217,Q9,Q140_First Click,Q140_Last Click,Q140_Page Submit,Q140_Click Count,Q251,Q222,Q9,Q141_First Click,Q141_Last Click,Q141_Page Submit,Q141_Click Count,Q252,Q220,Q9,Q142_First Click,Q142_Last Click,Q142_Page Submit,Q142_Click Count,Q253,Q221,Q240,Q143_First Click,Q143_Last Click,Q143_Page Submit,Q143_Click Count,Q254,Q224,Q9,Q144_First Click,Q144_Last Click,Q144_Page Submit,Q144_Click Count,Q255,Q225,Q9,Q145_First Click,Q145_Last Click,Q145_Page Submit,Q145_Click Count,Q256,Q223,Q9,Q146_First Click,Q146_Last Click,Q146_Page Submit,Q146_Click Count,Q257,Q226,Q9,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q258,Q228,Q9,Q148_First Click,Q148_Last Click,Q148_Page Submit,Q148_Click Count,Q259,Q230,Q9,Q149_First Click,Q149_Last Click,Q149_Page Submit,Q149_Click Count,Q260,Q227,Q9,Q150_First Click,Q150_Last Click,Q150_Page Submit,Q150_Click Count,Q261,Q229,Q9,Q151_First Click,Q151_Last Click,Q151_Page Submit,Q151_Click Count,Q262,Q232,Q9,Q234,Q235,Q236,Q237,SubjNumTest_1,SubjNumTest_2,Q239_1,MoralDes_Intuition_1,MoralDes_Intuition_2,MoralDes_Intuition_3,MoralDes_Delib_1,MoralDes_Delib_2,MoralDes_Delib_3,MoralDes_Integration_1,MoralDes_Integration_2,MoralDes_Integration_3,MoralDes_Rules_1,MoralDes_Rules_2,MoralDes_Rules_3,MoralDes_Rules_1,MoralDes_Rules_2,MoralDes_Rules_3,Q19,Q19_3_TEXT,Q20,Q21,Q24,Q26,Q168,Q28,Q28_8_TEXT,Q30,Q32,Q33,Q34,Q35,Q192,PROLIFIC_PID,PageCount,blockOrder,blockName
2025-04-03 09:19:49,2025-04-03 09:48:30,IP Address,89.23.92.203,100,1720,True,2025-04-03 09:48:30,R_6V8eynehPf0VyuJ,,,,,40.7126,-74.0066,anonymous,EN,Desktop or laptop,Yes,English,8.076,14.066,15.299,5,10,5% penalty,Very Blameworthy,10.722,18.269,19.082,4,0,no penalty,Neither,2.771,12.573,14.667,4,60,5% penalty,Very Blameworthy,2.692,11.278,12.261,4,70,no penalty,Moderately Praiseworthy,7.213,14.744,15.483,4,10,no penalty,A Little Praiseworthy,116.734,126.314,127.389,5,50,5% penalty,Very Blameworthy,3.601,13.043,13.963,5,70,2% penalty,Moderately Praiseworthy,3.753,9.399,11.335,4,10,5% penalty,Very Blameworthy,1.886,14.422,15.77,4,70,4% penalty,Moderately Blameworthy,2.96,10.945,11.625,6,0,no penalty,Very Praiseworthy,3.125,14.959,16.197,4,20,4% penalty,A Little Blameworthy,4.738,13.182,13.924,5,80,no penalty,Moderately Praiseworthy,18.14,24.193,25.085,4,20,no penalty,Moderately Praiseworthy,2.573,8.925,10.02,4,70,5% penalty,Very Blameworthy,6.358,12.024,12.88,4,40,3% penalty,A Little Blameworthy,2.697,14.615,15.372,4,40,1% penalty,A Little Praiseworthy,7.34,16.257,17.107,4,50,3% penalty,A Little Praiseworthy,3.657,15.343,16.244,5,10,5% penalty,A Little Blameworthy,2.467,7.774,8.78,4,70,5% penalty,Very Blameworthy,2.391,8.201,9.402,4,70,no penalty,Moderately Praiseworthy,8.29,17.669,18.467,4,70,3% penalty,Moderately Praiseworthy,27.1,72.186,76.449,10,20,5% penalty,A Little Blameworthy,Neither Difficult nor Easy,Highly Confident,The metrics of weather they decided to go for an emergency and indeed the didsaster affected their province.,No,Slightly good,Somewhat good,Very often,Slightly,Not at all,Very much,Very much,Completely,Very much,Very much,Completely,Very much,Very much,Completely,Completely,Very much,Completely,Completely,Male,,Right-handed,White,27,Somewhat Conservative,Somewhat Conservative,Christianity/Catholic,,Somewhat religious,Engaged,"Doctorate degree (examples: PhD, EdD)",Employed for wages full-time,"$40,001 - $60,000",None.,67ab8d69f73d8857834ac433,23,"Start, ALLOC20, ALLOC19, ALLOC15, ALLOC6, ALLOC5, ALLOC5, Attention Check 1, ALLOC1, ALLOC4, ALLOC8, ALLOC2, ALLOC10, ALLOC12, ALLOC9, ALLOC14, Attention Check 2, ALLOC7, ALLOC18, ALLOC11, ALLOC13, ALLOC17, ALLOC16",ALLOC16
2025-04-03 09:11:32,2025-04-03 09:49:57,IP Address,162.196.157.243,100,2304,True,2025-04-03 09:49:57,R_5megMh451ESdrpD,,,,,32.6233,-97.0818,anonymous,EN,Desktop or laptop,Yes,ENGLISH,2.543,8.038,8.913,4,10,1% penalty,A Little Blameworthy,369.674,383.307,384.185,5,0,no penalty,Neither,9.505,16.101,17.253,5,80,2% penalty,Very Blameworthy,71.638,76.12,76.537,4,80,no penalty,Very Praiseworthy,10.153,20.674,21.59,5,40,1% penalty,Neither,10.363,24.023,24.562,4,60,no penalty,Moderately Praiseworthy,3.022,6.935,8.716,4,60,no penalty,Moderately Praiseworthy,2.554,13.093,14.186,4,5,1% penalty,Neither,2.005,7.205,8,4,70,3% penalty,Moderately Blameworthy,2.333,6.895,7.93,4,5,no penalty,Neither,119.126,127.48,128.287,4,40,no penalty,Moderately Praiseworthy,2,6.279,6.71,4,100,no penalty,Very Praiseworthy,13.589,19.092,19.852,4,30,1% penalty,A Little Blameworthy,2.374,10.819,11.72,4,90,5% penalty,Very Blameworthy,3.047,8.338,10.358,4,40,1% penalty,A Little Blameworthy,2.296,6.041,6.67,4,60,no penalty,Moderately Praiseworthy,2.868,6.86,8.016,4,60,no penalty,Moderately Praiseworthy,16.421,53.933,56.979,5,10,no penalty,Moderately Praiseworthy,1.854,9.439,10.274,7,80,5% penalty,Very Blameworthy,2.486,7.398,8.032,4,70,no penalty,Moderately Praiseworthy,3.626,15.748,16.382,6,60,no penalty,A Little Blameworthy,3.442,11.154,11.754,4,30,no penalty,Moderately Praiseworthy,Very Difficult,Slightly confident,"The hardest part was deciding how much of the funds to use. ",No,Not at all good,Slightly good,Always,Somewhat,Slightly,Completely,Completely,Completely,Completely,Completely,Completely,Completely,Completely,Completely,Completely,Completely,Completely,Completely,Female,,Right-handed,Black or African American,48,Moderate,Moderate,Christianity/Catholic,,Somewhat religious,Married,"Some college, but no college degree",Self-employed,"$100,001 - $150,000","This  is great survey. Nothing should change. ",65f780dfe4aa3357ba290914,23,"Start, ALLOC16, ALLOC4, ALLOC20, ALLOC19, ALLOC5, ALLOC6, Attention Check 1, ALLOC13, ALLOC18, ALLOC14, ALLOC1, ALLOC15, ALLOC10, ALLOC8, ALLOC7, Attention Check 2, ALLOC17, ALLOC12, ALLOC9, ALLOC9, ALLOC11, ALLOC2",ALLOC2
2025-04-03 09:25:45,2025-04-03 09:50:01,IP Address,71.56.48.157,100,1456,True,2025-04-03 09:50:02,R_6LjuWAPa61GYSvN,,,,,33.8229,-84.3535,anonymous,EN,Desktop or laptop,Yes,English,2.9,34.828,42.039,6,25,no penalty,Neither,4.532,17.236,22.943,5,0,no penalty,Neither,3.277,15.202,17.223,6,5,5% penalty,Moderately Praiseworthy,4.248,12.408,22.171,5,25,no penalty,Moderately Praiseworthy,3.003,34.877,37.879,6,25,no penalty,A Little Praiseworthy,6.272,26.56,30.301,5,25,2% penalty,Moderately Blameworthy,12.968,34.784,40.139,4,75,no penalty,Moderately Praiseworthy,12.452,37.404,46.846,5,5,no penalty,A Little Praiseworthy,6.113,19.489,33.604,5,70,3% penalty,Moderately Blameworthy,15.111,50.463,57.834,6,5,no penalty,A Little Praiseworthy,23.331,47.619,50.159,5,25,no penalty,A Little Praiseworthy,3.185,10.577,16.755,5,25,no penalty,Very Praiseworthy,2.577,11.993,14.235,4,25,no penalty,Neither,4.881,11.433,16.412,4,25,5% penalty,Very Blameworthy,10.654,37.55,40.521,5,40,1% penalty,A Little Blameworthy,6.7,21.652,24.934,5,50,no penalty,A Little Praiseworthy,9.399,24.719,28.858,4,60,no penalty,A Little Praiseworthy,4.476,25.62,36.294,7,18,no penalty,Neither,10.866,35.146,37.837,4,42,4% penalty,Moderately Blameworthy,42.195,67.515,115.678,5,45,no penalty,Moderately Praiseworthy,12.144,46.28,50.834,5,40,4% penalty,Very Blameworthy,15.763,34.851,40.198,5,19,no penalty,A Little Praiseworthy,Somewhat Difficult,Slightly confident,"For the allocation, I general factored the total damage and the percentage for A would align with this percentage. I generally would not punish if they declared emergency when there was low damage but would penalize if they did not declare emergency when there was significant damage. When the total damage was high and they did not declare emergency, I feel it was most blameworthy. ",Yes,Slightly good,Somewhat good,Sometimes,Very much,Very much,Slightly,Somewhat,Completely,Somewhat,Very much,Very much,Very much,Somewhat,Slightly,Slightly,Very much,Completely,Very much,Male,,Right-handed,Asian,44,Somewhat Liberal,Slightly Liberal,None,,Not at all religious,Never married and not currently engaged,"Some college, but no college degree",Employed for wages full-time,"$60,001 - $80,000",None,63d2094a50ed63bfb3b19fd4,23,"Start, ALLOC18, ALLOC9, ALLOC2, ALLOC5, ALLOC4, ALLOC13, Attention Check 1, ALLOC8, ALLOC1, ALLOC1, ALLOC19, ALLOC7, ALLOC11, ALLOC10, ALLOC16, Attention Check 2, ALLOC20, ALLOC6, ALLOC12, ALLOC17, ALLOC15, ALLOC14",ALLOC14
2025-04-03 09:25:31,2025-04-03 09:50:51,IP Address,174.18.58.167,100,1519,True,2025-04-03 09:50:53,R_6asolQENBgwbiBm,,,,,32.2503,-110.945,anonymous,EN,Desktop or laptop,Yes,English,4.794,28.361,28.998,6,5,2% penalty,A Little Blameworthy,5.211,31.599,34.182,11,0,no penalty,Neither,10.855,19.413,20.568,5,5,5% penalty,Moderately Praiseworthy,7.738,15.27,20.749,5,21,no penalty,Neither,6.792,13.061,14.352,5,6,no penalty,A Little Praiseworthy,16.371,26.724,27.418,8,21,no penalty,Moderately Praiseworthy,6.128,15.915,17.349,6,15,no penalty,Neither,5.16,22.69,25.479,7,4,5% penalty,Very Blameworthy,8.051,16.572,17.319,5,15,no penalty,A Little Praiseworthy,5.679,28.742,31.675,7,4,no penalty,Neither,5.602,16.17,17.589,4,8,no penalty,Neither,6.327,34.155,35.909,7,25,no penalty,Moderately Praiseworthy,4.015,11.624,12.738,5,8,no penalty,A Little Praiseworthy,27.908,123.574,124.071,13,25,no penalty,Moderately Praiseworthy,16.985,33.901,34.801,4,12,no penalty,A Little Praiseworthy,4.597,26.482,27.288,5,10,no penalty,Neither,15.752,38.943,39.971,5,17,no penalty,Neither,8.159,43.744,46.409,12,6,2% penalty,A Little Blameworthy,7.827,16.584,17.519,4,22,no penalty,Moderately Praiseworthy,54.885,67.8,69.46,5,24,no penalty,A Little Praiseworthy,25.298,50.122,50.869,6,18,no penalty,A Little Praiseworthy,14.793,29.883,30.456,5,8,no penalty,Neither,Somewhat Difficult,Slightly confident,"I tried to be fair, considering the other provinces' status and their needs based on the threat level. If province A declared a state of emergency at a low threat level, but other provinces that experienced more severe conditions did not, I would provide fewer resources. I think I might have been more generous to provinces that did not declare a state of emergency. ",No,Not at all good,Slightly good,Rarely,Somewhat,Slightly,Somewhat,Very much,Very much,Very much,Very much,Very much,Very much,Somewhat,Somewhat,Somewhat,Slightly,Somewhat,Somewhat,Male,,Right-handed,White,33,Extremely Liberal,Extremely Liberal,None,,Not at all religious,Married,"Some college, but no college degree","Employed for wages part-time,Self-employed","$0 - $20,000","I appreciate having a visual indicator showing the current progress of the study. ",66aa5c3f0d9d6bcf931c3533,23,"Start, ALLOC12, ALLOC19, ALLOC5, ALLOC7, ALLOC10, ALLOC16, Attention Check 1, ALLOC17, ALLOC2, ALLOC1, ALLOC4, ALLOC6, ALLOC8, ALLOC9, ALLOC15, Attention Check 2, ALLOC18, ALLOC13, ALLOC11, ALLOC11, ALLOC20, ALLOC14",ALLOC14
2025-04-03 09:26:13,2025-04-03 09:52:03,IP Address,148.75.138.78,100,1550,True,2025-04-03 09:52:04,R_5QFAUcKlpcToLin,,,,,41.2656,-74.3604,anonymous,EN,Desktop or laptop,Yes,English,5.555,13.199,14.06,5,25,no penalty,A Little Praiseworthy,4.484,21.504,22.69,8,0,no penalty,Neither,15.837,34.728,35.697,10,5,5% penalty,Moderately Praiseworthy,7.959,21.127,24.88,6,25,no penalty,A Little Praiseworthy,4.817,14.213,15.801,6,25,no penalty,A Little Praiseworthy,25.24,42,49.574,6,25,no penalty,Moderately Blameworthy,16.621,30.269,31.646,6,40,no penalty,Moderately Praiseworthy,8.442,41.137,49.078,8,15,no penalty,A Little Praiseworthy,9.681,26.52,27.777,6,70,no penalty,Neither,15.234,31.79,33.607,6,15,no penalty,Neither,8.528,18.827,19.788,6,20,no penalty,A Little Praiseworthy,8.329,21.549,22.913,5,20,no penalty,Moderately Praiseworthy,12.096,98.376,100.661,6,30,no penalty,A Little Blameworthy,8.423,26.611,28.928,6,40,no penalty,Moderately Blameworthy,12.234,34.374,41.22,5,40,no penalty,A Little Blameworthy,21.952,38.512,40.198,6,25,no penalty,Moderately Praiseworthy,12.378,59.522,63.891,6,50,no penalty,Moderately Praiseworthy,14.465,31.037,32.301,6,20,no penalty,A Little Praiseworthy,16.391,38.499,41.723,7,60,no penalty,Moderately Blameworthy,15.671,36.179,37.547,6,25,no penalty,Moderately Praiseworthy,33.499,49.707,51.323,5,60,no penalty,Moderately Blameworthy,15.271,27.823,33.763,6,20,no penalty,A Little Praiseworthy,Somewhat Easy,Fairly confident,"I thought about the level of damage that each province experienced when allocating funds. I did not seek to penalize a province that decided not to declare a state of emergency. The reduced federal funding would make recovery more difficult, and it is not a simple decision for residents to make. The decision should be made by an impartial authority. ",No,Somewhat good,Somewhat good,Very often,Somewhat,Somewhat,Somewhat,Very much,Very much,Somewhat,Slightly,Slightly,Slightly,Slightly,Slightly,Slightly,Slightly,Very much,Somewhat,Female,,Right-handed,White,46,Somewhat Liberal,Somewhat Liberal,None,,Not at all religious,Single,Master's degree,Self-employed,"$100,001 - $150,000",no,66d767c9f152fec7cd93cb55,23,"Start, ALLOC11, ALLOC2, ALLOC4, ALLOC13, ALLOC15, ALLOC19, Attention Check 1, ALLOC17, ALLOC16, ALLOC14, ALLOC18, ALLOC5, ALLOC7, ALLOC9, ALLOC6, Attention Check 2, ALLOC1, ALLOC12, ALLOC12, ALLOC8, ALLOC20, ALLOC10",ALLOC10
2025-04-03 09:33:42,2025-04-03 09:52:35,IP Address,96.255.91.236,100,1133,True,2025-04-03 09:52:35,R_5GDOKf9WhbKfCEb,,,,,38.6271,-77.073,anonymous,EN,Desktop or laptop,Yes,"English ",6.06,13.998,15.494,4,25,no penalty,Neither,5.672,11.755,16.746,3,0,no penalty,Neither,5.645,13.892,16.422,5,5,5% penalty,Moderately Blameworthy,2.744,11.879,13.029,4,25,no penalty,Very Praiseworthy,4.619,18.84,19.705,4,10,no penalty,Neither,11.752,17.602,18.959,5,25,5% penalty,Very Blameworthy,15.019,48.011,52.959,4,70,no penalty,Very Praiseworthy,6.314,13.712,14.539,4,5,no penalty,A Little Praiseworthy,3.465,20.788,21.768,3,40,5% penalty,Very Blameworthy,4.771,17.196,18.182,5,5,no penalty,Neither,4.419,12.772,13.802,5,25,no penalty,Neither,5.091,60.946,63.022,5,25,5% penalty,Moderately Blameworthy,3.269,26.158,27.12,6,10,no penalty,Neither,4.331,19.82,20.871,7,20,5% penalty,Very Blameworthy,5.271,19.938,21.733,6,10,1% penalty,Neither,3.783,18.58,19.378,5,30,no penalty,Moderately Praiseworthy,4.172,13.489,14.876,4,60,no penalty,Moderately Praiseworthy,10.228,23.894,24.865,5,5,no penalty,A Little Praiseworthy,5.37,19.545,20.717,4,35,5% penalty,Very Blameworthy,12.542,53.613,57.151,6,70,no penalty,Very Praiseworthy,3.42,11.968,13.437,4,25,5% penalty,Very Blameworthy,3.428,18.458,19.477,5,25,no penalty,Neither,Somewhat Easy,Slightly confident,"I looked at 1) whether each Providence (especially A) said yes or no to storm allocation prior to the storm and 2) the level of damage from 1 to 10 to determine how much to allocate, and what penalty (if any) to apply.",No,Slightly good,Slightly good,Very often,Somewhat,Somewhat,Very much,Somewhat,Somewhat,Very much,Somewhat,Somewhat,Very much,Somewhat,Somewhat,Slightly,Somewhat,Somewhat,Somewhat,Male,,Right-handed,Black or African American,46,Slightly Liberal,Slightly Liberal,None,,Not at all religious,Married,"Some college, but no college degree",Unable to work,"$40,001 - $60,000","No technical issues, but the questions towards the end (before geographical questions) were a bit wordy and harder to understand than the rest of the study. Everything else was easy and clear to understand. Thanks",664111b80f16ecedfa33dc04,23,"Start, ALLOC5, ALLOC1, ALLOC18, ALLOC9, ALLOC15, ALLOC15, Attention Check 1, ALLOC10, ALLOC14, ALLOC2, ALLOC8, ALLOC4, ALLOC11, ALLOC6, ALLOC19, Attention Check 2, ALLOC13, ALLOC7, ALLOC20, ALLOC16, ALLOC12, ALLOC17",ALLOC17
2025-04-03 08:55:10,2025-04-03 09:52:57,IP Address,174.193.50.193,100,3466,True,2025-04-03 09:52:57,R_7zZoZTo1XsOe41D,,,,,38.687,-121.3477,anonymous,EN,Desktop or laptop,Yes,English,9.187,67.231,68.094,5,12,no penalty,A Little Praiseworthy,2.702,34.684,37.038,6,0,no penalty,Neither,3.092,23.899,26.901,4,5,5% penalty,Moderately Praiseworthy,3.597,24.09,24.836,5,35,no penalty,Moderately Praiseworthy,3.835,53.947,56.239,5,7,2% penalty,A Little Blameworthy,3.335,16.772,17.784,6,0,no penalty,Neither,4.314,22.935,23.892,5,30,no penalty,Moderately Praiseworthy,3.234,20.268,21.336,5,20,no penalty,A Little Praiseworthy,1.401,52.082,53.241,8,30,3% penalty,Moderately Blameworthy,5.183,32.489,35.09,5,7,1% penalty,A Little Blameworthy,6.541,60.327,61.684,5,18,no penalty,Moderately Praiseworthy,44.296,91.646,92.475,8,45,no penalty,Very Praiseworthy,11.377,19.206,21.627,2,10,1% penalty,A Little Blameworthy,118.854,1024.216,1025.149,7,35,no penalty,Very Praiseworthy,3.37,59.932,61.005,7,18,3% penalty,Moderately Blameworthy,2.65,16.569,18.306,3,5,no penalty,Neither,2.881,15.294,16.478,5,6,no penalty,A Little Praiseworthy,5.28,24.242,25.461,6,15,no penalty,A Little Praiseworthy,7.023,108.528,109.261,15,35,3% penalty,Moderately Blameworthy,3.91,26.9,28.068,9,31,no penalty,Moderately Praiseworthy,3.359,17.471,18.85,3,5,no penalty,Moderately Praiseworthy,2.574,41.372,42.312,9,10,1% penalty,Neither,Somewhat Difficult,Highly Confident,I considered the severity of the storm damage and the proportion of the emergency budget required to address the situation effectively.,No,Very good,Extremely good,Always,Very much,Slightly,Very much,Very much,Very much,Very much,Very much,Somewhat,Very much,Completely,Completely,Completely,Very much,Very much,Very much,Female,,Right-handed,White,35,Extremely Liberal,Extremely Liberal,None,,Not at all religious,Married,"Professional degree (examples: MD, DDS, DVM, LLB, JD)","Employed for wages part-time,Self-employed","$100,001 - $150,000",NONE,67221d49d821a70da9221744,23,"Start, ALLOC17, ALLOC7, ALLOC9, ALLOC10, ALLOC10, ALLOC13, Attention Check 1, ALLOC8, ALLOC5, ALLOC16, ALLOC18, ALLOC1, ALLOC6, ALLOC2, ALLOC12, Attention Check 2, ALLOC4, ALLOC20, ALLOC11, ALLOC14, ALLOC19, ALLOC15",ALLOC15
2025-04-03 09:39:18,2025-04-03 09:54:54,IP Address,68.40.236.53,100,935,True,2025-04-03 09:54:54,R_3scdyCgc3Y2e2I3,,,,,42.6692,-83.5895,anonymous,EN,Desktop or laptop,Yes,english,1.473,7.95,10.078,8,25,2% penalty,Moderately Blameworthy,1.989,15.422,16.152,7,0,no penalty,Neither,1.589,12.026,13.381,7,5,5% penalty,Moderately Praiseworthy,2.352,8.168,8.497,7,25,no penalty,Very Praiseworthy,1.892,10.567,11.534,6,25,2% penalty,Moderately Blameworthy,2.128,7.889,8.67,6,25,2% penalty,Moderately Blameworthy,2.424,13.282,13.969,9,70,no penalty,Moderately Praiseworthy,2.569,10.886,11.178,8,10,no penalty,Very Praiseworthy,3.393,15.525,16.167,7,70,3% penalty,Moderately Blameworthy,7.901,35.898,36.606,15,10,2% penalty,Moderately Blameworthy,1.661,9.977,10.554,8,25,no penalty,Very Praiseworthy,2.068,24.992,25.463,7,25,no penalty,Very Praiseworthy,8.661,52.382,53.069,13,25,2% penalty,Moderately Blameworthy,2.041,9.511,10.759,7,25,2% penalty,Moderately Blameworthy,4.783,29.256,29.696,13,35,2% penalty,Moderately Blameworthy,2.392,18.955,19.546,8,70,no penalty,Very Praiseworthy,17.418,89.175,90.084,18,60,no penalty,Moderately Praiseworthy,3.447,15.68,16.096,8,20,no penalty,Very Praiseworthy,15.691,27.951,29.367,6,60,2% penalty,Moderately Blameworthy,6.842,18.109,18.677,8,65,no penalty,Very Praiseworthy,1.75,13.527,15.174,6,40,3% penalty,Very Blameworthy,2.943,18.455,19.013,7,15,no penalty,Moderately Praiseworthy,Somewhat Difficult,Fairly confident,"the storm damage for allocated funds. For me, the percentage of a fine was based on if they voted yes or no",No,Extremely good,Extremely good,Very often,Not at all,Not at all,Not at all,Completely,Completely,Completely,Completely,Completely,Completely,Very much,Very much,Very much,Completely,Completely,Completely,Female,,Right-handed,White,46,Extremely Liberal,Extremely Liberal,None,,Not at all religious,Married,Bachelor's degree,Employed for wages part-time,"$100,001 - $150,000",no,66a3f9e04ef0793e01b941d7,23,"Start, ALLOC15, ALLOC8, ALLOC13, ALLOC7, ALLOC20, ALLOC5, Attention Check 1, ALLOC17, ALLOC18, ALLOC14, ALLOC11, ALLOC16, ALLOC10, ALLOC6, ALLOC12, Attention Check 2, ALLOC12, ALLOC1, ALLOC2, ALLOC9, ALLOC4, ALLOC19",ALLOC19
2025-04-03 09:21:45,2025-04-03 09:55:29,IP Address,67.60.135.220,100,2023,True,2025-04-03 09:55:29,R_5BVyoyfRrysJ7FL,,,,,43.5885,-116.1918,anonymous,EN,Desktop or laptop,Yes,English,105.565,119.824,121.63,6,5,5% penalty,A Little Blameworthy,2.23,25.643,27.134,9,0,no penalty,Neither,115.249,126.272,127.853,6,25,5% penalty,Moderately Blameworthy,2.391,9.666,10.793,6,25,no penalty,Moderately Praiseworthy,47.134,54.926,56.729,5,5,no penalty,Neither,2.687,12.065,13.52,6,25,5% penalty,Moderately Blameworthy,31.786,45.26,46.668,9,30,no penalty,Moderately Praiseworthy,12.61,244.145,245.438,19,10,no penalty,Neither,2.878,23.355,24.765,9,25,no penalty,Moderately Blameworthy,3.169,13.103,14.767,7,0,no penalty,Neither,2.515,20.738,25.011,6,10,3% penalty,A Little Blameworthy,13.255,24.506,25.533,8,25,no penalty,Very Praiseworthy,1.874,105.332,106.761,26,10,no penalty,A Little Praiseworthy,84.083,96.066,97.985,6,25,5% penalty,Moderately Blameworthy,3.062,13.412,14.803,6,25,3% penalty,A Little Blameworthy,2.151,21.439,22.654,10,10,no penalty,A Little Praiseworthy,3.057,13.686,14.641,7,25,no penalty,Moderately Praiseworthy,85.275,103.503,104.66,6,10,3% penalty,A Little Blameworthy,3.081,11.391,12.795,7,25,5% penalty,Moderately Blameworthy,1.811,35.74,36.958,11,25,no penalty,Moderately Praiseworthy,6.821,15.015,16.096,6,30,3% penalty,Moderately Blameworthy,31.008,39.138,40.553,7,10,no penalty,A Little Praiseworthy,Somewhat Difficult,Not at all confident,"I considered how much damage was caused in each province and whether a state of emergency was enacted in each province. If province A did not enact a state of emergency but suffered the most damage, I allocated 25% of the funds to them and then penalized them for not enacting a state of emergency. ",No,Extremely good,Extremely good,Always,Very much,Very much,Completely,Completely,Completely,Completely,Completely,Completely,Completely,Very much,Somewhat,Completely,Completely,Completely,Completely,Female,,Right-handed,White,32,Moderate,Moderate,Daoism,,Not at all religious,Married,Bachelor's degree,A homemaker,"$60,001 - $80,000",no,6643fee20b29ef525a53f021,23,"Start, ALLOC6, ALLOC11, ALLOC18, ALLOC4, ALLOC9, ALLOC7, Attention Check 1, ALLOC14, ALLOC1, ALLOC20, ALLOC12, ALLOC8, ALLOC13, ALLOC13, ALLOC5, Attention Check 2, ALLOC17, ALLOC16, ALLOC2, ALLOC10, ALLOC19, ALLOC15",ALLOC15
2025-04-03 09:31:08,2025-04-03 09:56:22,IP Address,66.25.145.49,100,1513,True,2025-04-03 09:56:23,R_31nnzGv52qxxuVW,,,,,29.5443,-98.5499,anonymous,EN,Desktop or laptop,Yes,English,9.159,13.803,15.916,4,10,no penalty,Very Praiseworthy,52.492,65.086,69.132,7,0,no penalty,Neither,4.045,13.56,14.993,10,25,5% penalty,Moderately Blameworthy,10.857,18.929,19.953,4,25,no penalty,Very Praiseworthy,2.99,8.024,8.938,5,10,no penalty,Very Praiseworthy,29.969,55.05,55.586,6,25,5% penalty,Very Blameworthy,79.089,96.279,97.157,4,50,no penalty,Very Praiseworthy,9.601,18.598,19.191,4,0,no penalty,Very Praiseworthy,5.135,12.833,14.102,4,50,5% penalty,Moderately Blameworthy,8.883,22.609,23.186,7,0,no penalty,Very Praiseworthy,32.682,48.386,48.81,8,10,no penalty,Very Praiseworthy,23.202,30.697,31.406,5,25,no penalty,Very Praiseworthy,4.066,18.648,18.999,8,10,no penalty,A Little Blameworthy,6.92,24.259,25.42,7,25,5% penalty,Very Blameworthy,6.185,23.076,24.002,5,15,no penalty,A Little Praiseworthy,11.736,24.753,25.364,6,25,no penalty,Very Praiseworthy,14.015,38.872,47.401,10,60,no penalty,Very Praiseworthy,13.631,28.847,29.981,4,10,no penalty,Very Praiseworthy,13.689,29.46,31.321,8,50,5% penalty,Moderately Blameworthy,64.146,83.863,84.889,5,30,no penalty,Very Praiseworthy,11.11,20.658,21.784,4,50,5% penalty,Very Blameworthy,27.753,45.382,48.464,5,15,no penalty,Very Praiseworthy,Somewhat Easy,Highly Confident,The major factors I used was whether the province had declared a state of emergency and how severe the damage was.,No,Extremely good,Extremely good,Always,Very much,Not at all,Somewhat,Completely,Completely,Completely,Completely,Completely,Completely,Completely,Not at all,Very much,Somewhat,Completely,Slightly,Female,,Right-handed,White,40,Extremely Conservative,Extremely Conservative,Christianity/Catholic,,Very religious,Widowed,"Some college, but no college degree",Employed for wages part-time,"$20,001 - $40,000",There were no problems or issues for me,6691a5c500af8a7d634133f7,23,"Start, ALLOC4, ALLOC20, ALLOC8, ALLOC15, ALLOC16, ALLOC17, Attention Check 1, ALLOC9, ALLOC14, ALLOC2, ALLOC1, ALLOC6, ALLOC5, ALLOC12, ALLOC18, Attention Check 2, ALLOC11, ALLOC7, ALLOC19, ALLOC10, ALLOC13, ALLOC13",ALLOC13
